curve_uid,panel_uid,source_record_id,source_doi,source_doi_url,paper_title,figure_id,panel_id,curve_index,curve_id,catalyst_name,condition_name,curve_label_current_response,condition_label_current_response,publication_curve_label,publication_condition_label,stroke_color,line_style,marker_style,visible_segment_status,sampled_point_count,publication_included_curve,publication_analysis_bucket,source_usable_for_normalization_publication,enrich_reaction_type,enrich_electrolyte_regime,enrich_electrolyte_identity,enrich_reference_scale,enrich_ir_compensation_status,enrich_measurement_configuration,enrich_curve_family,enrich_current_normalization_basis,enrich_reported_material_name,enrich_catalyst_role,enrich_material_class,enrich_active_elements,enrich_support_material,enrich_substrate_material,enrich_structural_motif,enrich_contains_pgm,enrich_bimetallic_flag,normalization_status_current,source_usable_for_normalization_current,normalized_point_count_current,x_min_current,x_max_current,y_min_current,y_max_current,x_axis_label_current,x_axis_units_current,y_axis_label_current,y_axis_units_current,x_axis_type_current,y_axis_type_current,overlay_red_flagged_point_count_current,overlay_red_manual_review_required_current
batch0/case4/figure_4__panel_c/curve_1,batch0/case4/figure_4__panel_c,batch0/case4,10.1002/adma.202403525,https://doi.org/10.1002/adma.202403525,Thermal Shock Synthesis for Loading Sub-2 nm Ru Nanoclusters on Titanium Nitride as a Remarkable Electrocatalyst toward Hydrogen Evolution Reaction,figure_4,c,1,curve_1,Initial,Initial,Initial,Initial,Initial,Initial,red,solid,small circle markers,complete,35,yes,primary_main_HER,yes,HER,alkaline,1.0 M KOH,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,HTS-Ru-NCs/TiN,candidate,composite,"[""Ru"", ""Ti"", ""N""]",titanium nitride,glassy carbon,cluster,True,True,completed,yes,35,-0.08595360824742267,0.045489690721649496,-97.38538681948424,-0.32234957020057514,Potential (V vs. RHE),V vs. RHE,Current Density (mA cm^-2),mA cm^-2,linear,linear,,
batch0/case4/figure_4__panel_c/curve_2,batch0/case4/figure_4__panel_c,batch0/case4,10.1002/adma.202403525,https://doi.org/10.1002/adma.202403525,Thermal Shock Synthesis for Loading Sub-2 nm Ru Nanoclusters on Titanium Nitride as a Remarkable Electrocatalyst toward Hydrogen Evolution Reaction,figure_4,c,2,curve_2,After 5000 cycles,After 5000 cycles,After 5000 cycles,After 5000 cycles,After 5000 cycles,After 5000 cycles,blue,solid,small circle markers,partial,30,yes,primary_main_HER,no,HER,alkaline,1.0 M KOH,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,HTS-Ru-NCs/TiN,post_test_same_material,composite,"[""Ru"", ""Ti"", ""N""]",titanium nitride,glassy carbon,cluster,True,True,completed,no,30,-0.08981958762886597,0.022293814432989705,-97.38538681948424,-0.32234957020057514,Potential (V vs. RHE),V vs. RHE,Current Density (mA cm^-2),mA cm^-2,linear,linear,,
batch0/case4/figure_4__panel_e/curve_1,batch0/case4/figure_4__panel_e,batch0/case4,10.1002/adma.202403525,https://doi.org/10.1002/adma.202403525,Thermal Shock Synthesis for Loading Sub-2 nm Ru Nanoclusters on Titanium Nitride as a Remarkable Electrocatalyst toward Hydrogen Evolution Reaction,figure_4,e,1,curve_1,HTS-Ru-NCs/TiN,1.0 M KOH,HTS-Ru-NCs/TiN,,HTS-Ru-NCs/TiN,,red,solid,open circle markers,complete,38,yes,primary_main_HER,yes,HER,alkaline,1.0 M KOH,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,HTS-Ru-NCs/TiN,candidate,composite,"[""Ru"", ""Ti"", ""N""]",titanium nitride,carbon paper,cluster,True,True,completed,yes,38,-0.25927306616961787,0.01658900279589936,-955.924978687127,-7.075873827792005,Potential,V vs. RHE,Current Density,mA cm^-2,linear,linear,,
batch0/case5/figure_3__panel_a/curve_green,batch0/case5/figure_3__panel_a,batch0/case5,10.1002/adma.202409575,https://doi.org/10.1002/adma.202409575,Ultrafast H-Spillover in Intermetallic PtZn Induced by the Local Disorder for Excellent Electrocatalytic Hydrogen Evolution Performance,figure_3,a,1,curve_green,Zn@NPC,Zn@NPC,Zn@NPC,Zn@NPC,Zn@NPC,Zn@NPC,green,solid,no markers,partial,23,yes,primary_main_HER,no,HER,acidic,0.5 M H2SO4,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,Zn@NPC,other,single_atom,"[""Zn""]",N-doped porous carbon,,single_atom,False,False,completed,no,23,-0.2918367346938775,-0.08775510204081631,-1.1972274732199064,0.06301197227473758,Overpotential,V vs. RHE,j,mA cm^-2,linear,linear,,
batch0/case5/figure_3__panel_a/curve_blue,batch0/case5/figure_3__panel_a,batch0/case5,10.1002/adma.202409575,https://doi.org/10.1002/adma.202409575,Ultrafast H-Spillover in Intermetallic PtZn Induced by the Local Disorder for Excellent Electrocatalytic Hydrogen Evolution Performance,figure_3,a,2,curve_blue,Zn1Pt1@NPC,Zn1Pt1@NPC,Zn1Pt1@NPC,Zn1Pt1@NPC,Zn1Pt1@NPC,Zn1Pt1@NPC,light blue,solid,no markers,partial,22,yes,primary_main_HER,yes,HER,acidic,0.5 M H2SO4,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,Zn1Pt1@NPC,other,single_atom,"[""Pt"", ""Zn""]",N-doped porous carbon,,single_atom,True,True,completed,yes,22,-0.16122448979591836,0.049489795918367344,-133.5223692501575,0.4410838059231317,Overpotential,V vs. RHE,j,mA cm^-2,linear,linear,,
batch0/case5/figure_3__panel_a/curve_red,batch0/case5/figure_3__panel_a,batch0/case5,10.1002/adma.202409575,https://doi.org/10.1002/adma.202409575,Ultrafast H-Spillover in Intermetallic PtZn Induced by the Local Disorder for Excellent Electrocatalytic Hydrogen Evolution Performance,figure_3,a,3,curve_red,I-PtZn@NPC,I-PtZn@NPC,I-PtZn@NPC,I-PtZn@NPC,I-PtZn@NPC,I-PtZn@NPC,red,solid,no markers,complete,16,yes,primary_main_HER,yes,HER,acidic,0.5 M H2SO4,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,I-PtZn@NPC,candidate,alloy,"[""Pt"", ""Zn""]",N-doped porous carbon,,nanoparticle,True,True,completed,yes,16,-0.046938775510204075,0.014285714285714284,-178.89098928796471,-1.8273471959672285,Overpotential,V vs. RHE,j,mA cm^-2,linear,linear,,
batch0/case5/figure_3__panel_a/curve_gray,batch0/case5/figure_3__panel_a,batch0/case5,10.1002/adma.202409575,https://doi.org/10.1002/adma.202409575,Ultrafast H-Spillover in Intermetallic PtZn Induced by the Local Disorder for Excellent Electrocatalytic Hydrogen Evolution Performance,figure_3,a,4,curve_gray,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,gray,solid,no markers,complete,15,yes,primary_main_HER,yes,HER,acidic,0.5 M H2SO4,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,Pt/C,benchmark,composite,"[""Pt""]",carbon,,unknown,True,False,completed,yes,15,-0.09795918367346938,-0.012244897959183673,-177.00063011972273,-3.0875866414618724,Overpotential,V vs. RHE,j,mA cm^-2,linear,linear,,
batch0/case5/figure_3__panel_a/curve_purple,batch0/case5/figure_3__panel_a,batch0/case5,10.1002/adma.202409575,https://doi.org/10.1002/adma.202409575,Ultrafast H-Spillover in Intermetallic PtZn Induced by the Local Disorder for Excellent Electrocatalytic Hydrogen Evolution Performance,figure_3,a,5,curve_purple,PtZn@NPC,PtZn@NPC,PtZn@NPC,PtZn@NPC,PtZn@NPC,PtZn@NPC,purple,solid,no markers,partial,29,yes,primary_main_HER,yes,HER,acidic,0.5 M H2SO4,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,PtZn@NPC,other,alloy,"[""Pt"", ""Zn""]",N-doped porous carbon,,nanoparticle,True,True,completed,yes,29,-0.23061224489795915,0.04897959183673469,-20.730938878386887,-0.5671077504725844,Overpotential,V vs. RHE,j,mA cm^-2,linear,linear,,
batch0/case6/figure_5__panel_a/curve_red,batch0/case6/figure_5__panel_a,batch0/case6,10.1002/adma.202410039,https://doi.org/10.1002/adma.202410039,Rationally Designed Mo/Ru-Based Multi-Site Heterogeneous Electrocatalyst for Accelerated Alkaline Hydrogen Evolution Reaction,figure_5,a,1,curve_red,Ru/Mo2C/MoO2,Ru/Mo2C/MoO2,Ru/Mo2C/MoO2,Ru/Mo2C/MoO2,Ru/Mo2C/MoO2,Ru/Mo2C/MoO2,red,solid,no markers,partial,24,yes,primary_main_HER,no,HER,alkaline,1.0 m KOH,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Ru/Mo2C/MoO2,candidate,composite,"[""Ru"", ""Mo"", ""C"", ""O""]",P-doped carbon,carbon cloth,nanoparticle,True,True,completed,no,24,-0.17026683608640406,-0.053367217280813214,-1025.9259259259259,-83.70370370370374,Potential,V vs. RHE,j,mA cm^-2,linear,linear,,
batch0/case6/figure_5__panel_a/curve_black,batch0/case6/figure_5__panel_a,batch0/case6,10.1002/adma.202410039,https://doi.org/10.1002/adma.202410039,Rationally Designed Mo/Ru-Based Multi-Site Heterogeneous Electrocatalyst for Accelerated Alkaline Hydrogen Evolution Reaction,figure_5,a,2,curve_black,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,black,solid,no markers,complete,40,yes,primary_main_HER,yes,HER,alkaline,1.0 m KOH,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Pt/C,benchmark,composite,"[""Pt"", ""C""]",carbon,carbon cloth,unknown,True,False,completed,yes,40,-0.39898348157560354,-0.0025412960609911056,-843.7037037037037,-3.703703703703746,Potential,V vs. RHE,j,mA cm^-2,linear,linear,,
batch0/case6/figure_5__panel_b/curve_1,batch0/case6/figure_5__panel_b,batch0/case6,10.1002/adma.202410039,https://doi.org/10.1002/adma.202410039,Rationally Designed Mo/Ru-Based Multi-Site Heterogeneous Electrocatalyst for Accelerated Alkaline Hydrogen Evolution Reaction,figure_5,b,1,curve_1,Ru/Mo2C/MoO2,Ru/Mo2C/MoO2,Ru/Mo2C/MoO2,Ru/Mo2C/MoO2,Ru/Mo2C/MoO2,Ru/Mo2C/MoO2,red,solid,no markers,partial,28,yes,primary_main_HER,no,HER,alkaline,1 m KOH,RHE,unclear,three_electrode_half_cell,lsv,mass,Ru/Mo2C/MoO2,candidate,composite,"[""Ru"", ""Mo""]",Mo2C/MoO2,carbon cloth,composite,True,True,completed,no,28,-0.1666243654822335,-0.029568527918781735,-19.923339011925044,-0.5877342419080073,Potential,V vs. RHE,j,A mg_noble metal^-1,linear,linear,,
batch0/case6/figure_5__panel_b/curve_2,batch0/case6/figure_5__panel_b,batch0/case6,10.1002/adma.202410039,https://doi.org/10.1002/adma.202410039,Rationally Designed Mo/Ru-Based Multi-Site Heterogeneous Electrocatalyst for Accelerated Alkaline Hydrogen Evolution Reaction,figure_5,b,2,curve_2,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,black,solid,no markers,complete,34,yes,primary_main_HER,yes,HER,alkaline,1 m KOH,RHE,unclear,three_electrode_half_cell,lsv,mass,Pt/C,benchmark,composite,"[""Pt""]",carbon,carbon cloth,composite,True,False,completed,yes,34,-0.3975888324873096,0.02373096446700506,-10.042589437819421,0.008517887563883672,Potential,V vs. RHE,j,A mg_noble metal^-1,linear,linear,,
batch0/case7/figure_4__panel_a/curve_black,batch0/case7/figure_4__panel_a,batch0/case7,10.1002/adma.202410537,https://doi.org/10.1002/adma.202410537,WS2 Moiré Superlattices Supporting Au Nanoclusters and Isolated Ru to Boost Hydrogen Production,figure_4,a,1,curve_black,Au_n-2LWS2,Au_n-2LWS2,Au_n-2LWS2,Au_n-2LWS2,Au_n-2LWS2,Au_n-2LWS2,black,dashed,no markers,complete,28,yes,primary_main_HER,yes,HER,alkaline,1.0 M KOH,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Au_n-2LWS2,support_control,composite,"[""Au""]",nanoporous bilayer WS2 moiré superlattices,,cluster,True,False,completed,yes,28,-0.29281277728482696,0.010736468500443679,-7.79397198245366,0.21508419414178317,Potential,V vs.RHE,Current density,mA cm^-2,linear,linear,,
batch0/case7/figure_4__panel_a/curve_blue,batch0/case7/figure_4__panel_a,batch0/case7,10.1002/adma.202410537,https://doi.org/10.1002/adma.202410537,WS2 Moiré Superlattices Supporting Au Nanoclusters and Isolated Ru to Boost Hydrogen Production,figure_4,a,2,curve_blue,Ru/C,Ru/C,Ru/C,Ru/C,Ru/C,Ru/C,dark blue,dashed,no markers,partial,20,yes,primary_main_HER,no,HER,alkaline,1.0 M KOH,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Ru/C,benchmark,composite,"[""Ru""]",carbon,,nanoparticle,True,False,completed,no,20,-0.29760425909494237,-0.09742679680567877,-33.03806424225272,-8.41658412339041,Potential,V vs.RHE,Current density,mA cm^-2,linear,linear,,
batch0/case7/figure_4__panel_a/curve_magenta,batch0/case7/figure_4__panel_a,batch0/case7,10.1002/adma.202410537,https://doi.org/10.1002/adma.202410537,WS2 Moiré Superlattices Supporting Au Nanoclusters and Isolated Ru to Boost Hydrogen Production,figure_4,a,3,curve_magenta,Ru1/Au_n-5LWS2,Ru1/Au_n-5LWS2,Ru1/Au_n-5LWS2,Ru1/Au_n-5LWS2,Ru1/Au_n-5LWS2,Ru1/Au_n-5LWS2,magenta,dashed,no markers,partial,18,yes,primary_main_HER,no,HER,alkaline,1.0 M KOH,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Ru1/Au_n-5LWS2,support_control,composite,"[""Ru"", ""Au""]",five-layer curved WS2,,composite,True,True,completed,no,18,-0.2972493345164153,-0.10523513753327417,-40.849016555822836,-9.605207301542384,Potential,V vs.RHE,Current density,mA cm^-2,linear,linear,,
batch0/case7/figure_4__panel_a/curve_green,batch0/case7/figure_4__panel_a,batch0/case7,10.1002/adma.202410537,https://doi.org/10.1002/adma.202410537,WS2 Moiré Superlattices Supporting Au Nanoclusters and Isolated Ru to Boost Hydrogen Production,figure_4,a,4,curve_green,Ru1/2LWS2,Ru1/2LWS2,Ru1/2LWS2,Ru1/2LWS2,Ru1/2LWS2,Ru1/2LWS2,green,dashed,no markers,complete,28,yes,primary_main_HER,yes,HER,alkaline,1.0 M KOH,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Ru1/2LWS2,support_control,single_atom,"[""Ru""]",bilayer WS2,,single_atom,True,False,completed,yes,28,-0.28793256433007985,0.017746228926353205,-79.28116598273665,0.07358143483797676,Potential,V vs.RHE,Current density,mA cm^-2,linear,linear,,
batch0/case7/figure_4__panel_a/curve_cyan,batch0/case7/figure_4__panel_a,batch0/case7,10.1002/adma.202410537,https://doi.org/10.1002/adma.202410537,WS2 Moiré Superlattices Supporting Au Nanoclusters and Isolated Ru to Boost Hydrogen Production,figure_4,a,5,curve_cyan,Ru1/Au_n-1LWS2,Ru1/Au_n-1LWS2,Ru1/Au_n-1LWS2,Ru1/Au_n-1LWS2,Ru1/Au_n-1LWS2,Ru1/Au_n-1LWS2,light blue,solid,no markers,complete,35,yes,primary_main_HER,yes,HER,alkaline,1.0 M KOH,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Ru1/Au_n-1LWS2,support_control,composite,"[""Ru"", ""Au""]",monolayer curved WS2,,composite,True,True,completed,yes,35,-0.27817213842058564,0.017480035492457895,-79.13966322343285,-1.3414461582000874,Potential,V vs.RHE,Current density,mA cm^-2,linear,linear,,
batch0/case7/figure_4__panel_a/curve_orange,batch0/case7/figure_4__panel_a,batch0/case7,10.1002/adma.202410537,https://doi.org/10.1002/adma.202410537,WS2 Moiré Superlattices Supporting Au Nanoclusters and Isolated Ru to Boost Hydrogen Production,figure_4,a,6,curve_orange,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,orange,solid,no markers,complete,36,yes,primary_main_HER,no,HER,alkaline,1.0 M KOH,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Pt/C,benchmark,composite,"[""Pt""]",carbon,,nanoparticle,True,False,completed,no,36,-0.29751552795031055,0.017568766637089683,-73.22484788453374,-0.43582849865572554,Potential,V vs.RHE,Current density,mA cm^-2,linear,linear,,
batch0/case7/figure_4__panel_a/curve_red,batch0/case7/figure_4__panel_a,batch0/case7,10.1002/adma.202410537,https://doi.org/10.1002/adma.202410537,WS2 Moiré Superlattices Supporting Au Nanoclusters and Isolated Ru to Boost Hydrogen Production,figure_4,a,7,curve_red,Ru1/Au_n-2LWS2,Ru1/Au_n-2LWS2,Ru1/Au_n-2LWS2,Ru1/Au_n-2LWS2,Ru1/Au_n-2LWS2,Ru1/Au_n-2LWS2,red,solid,no markers,complete,20,yes,primary_main_HER,yes,HER,alkaline,1.0 M KOH,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Ru1/Au_n-2LWS2,candidate,composite,"[""Ru"", ""Au""]",nanoporous bilayer WS2 moiré superlattices,,composite,True,True,completed,yes,20,-0.11739130434782608,0.01783496007098494,-78.6019527380784,-0.6339323616810554,Potential,V vs.RHE,Current density,mA cm^-2,linear,linear,,
batch0/case7/figure_4__panel_d/curve_green,batch0/case7/figure_4__panel_d,batch0/case7,10.1002/adma.202410537,https://doi.org/10.1002/adma.202410537,WS2 Moiré Superlattices Supporting Au Nanoclusters and Isolated Ru to Boost Hydrogen Production,figure_4,d,1,curve_green,Ru$_1$/Au$_n$-5LWS$_2$,Ru1/Au_n-5LWS2,Ru$_1$/Au$_n$-5LWS$_2$,Ru1/Au_n-5LWS2,Ru$_1$/Au$_n$-5LWS$_2$,Ru1/Au_n-5LWS2,green,solid,circle markers,partial,56,yes,primary_main_HER,no,HER,alkaline,1.0 m KOH,RHE,unclear,three_electrode_half_cell,polarization_curve,ecsa,Ru1/Au_n-5LWS2,support_control,composite,"[""Ru"", ""Au"", ""W"", ""S""]",5-layer WS2,,composite,True,True,completed,no,56,-0.2039173482565648,-0.014507102884201484,-0.1467021276595745,-0.012553191489361716,Potential,V vs.RHE,Current density,mA cm^-2_ECSA,linear,linear,,
batch0/case7/figure_4__panel_d/curve_blue,batch0/case7/figure_4__panel_d,batch0/case7,10.1002/adma.202410537,https://doi.org/10.1002/adma.202410537,WS2 Moiré Superlattices Supporting Au Nanoclusters and Isolated Ru to Boost Hydrogen Production,figure_4,d,2,curve_blue,Ru$_1$/Au$_n$-1LWS$_2$,Ru1/Au_n-1LWS2,Ru$_1$/Au$_n$-1LWS$_2$,Ru1/Au_n-1LWS2,Ru$_1$/Au$_n$-1LWS$_2$,Ru1/Au_n-1LWS2,blue,solid,circle markers,complete,48,yes,primary_main_HER,yes,HER,alkaline,1.0 m KOH,RHE,unclear,three_electrode_half_cell,polarization_curve,ecsa,Ru1/Au_n-1LWS2,support_control,composite,"[""Ru"", ""Au"", ""W"", ""S""]",1-layer WS2,,composite,True,True,completed,yes,48,-0.1557038312526905,0.006155832974601788,-0.14856382978723406,-0.01015957446808512,Potential,V vs.RHE,Current density,mA cm^-2_ECSA,linear,linear,,
batch0/case7/figure_4__panel_d/curve_red,batch0/case7/figure_4__panel_d,batch0/case7,10.1002/adma.202410537,https://doi.org/10.1002/adma.202410537,WS2 Moiré Superlattices Supporting Au Nanoclusters and Isolated Ru to Boost Hydrogen Production,figure_4,d,3,curve_red,Ru$_1$/Au$_n$-2LWS$_2$,Ru1/Au_n-2LWS2,Ru$_1$/Au$_n$-2LWS$_2$,Ru1/Au_n-2LWS2,Ru$_1$/Au$_n$-2LWS$_2$,Ru1/Au_n-2LWS2,red,solid,circle markers,complete,31,yes,primary_main_HER,yes,HER,alkaline,1.0 m KOH,RHE,unclear,three_electrode_half_cell,polarization_curve,ecsa,Ru1/Au_n-2LWS2,candidate,composite,"[""Ru"", ""Au"", ""W"", ""S""]",2-layer WS2 moiré superlattice,,composite,True,True,completed,yes,31,-0.09715884631941457,0.006155832974601788,-0.14648936170212762,-0.006968085106382994,Potential,V vs.RHE,Current density,mA cm^-2_ECSA,linear,linear,,
batch0/case8/figure_3__panel_a/curve_1,batch0/case8/figure_3__panel_a,batch0/case8,10.1002/adma.202411134,https://doi.org/10.1002/adma.202411134,"A ""Two-Pronged"" Strategy to Boost Hydrogen Evolution Kinetics on NiFe-Based (Oxy)hydroxides via Oxygen Deficient Ni-Mo-Fe Coordinate Structures for Ultra-Stable Ampere-Level Alkaline Overall Water Splitting | A “Two-Pronged” Strategy to Boost Hydrogen Evolution Kinetics on NiFe-Based (Oxy)hydroxides via Oxygen Deficient Ni-Mo-Fe Coordinate Structures for Ultra-Stable Ampere-Level Alkaline Overall Water Splitting",figure_3,a,1,curve_1,NFM-OV_R/NF,NFM-OV_R/NF,NFM-OV_R/NF,NFM-OV_R/NF,NFM-OV_R/NF,NFM-OV_R/NF,pink,solid,open circle markers,complete,34,yes,primary_main_HER,yes,HER,alkaline,N2-saturated 1.0 M KOH solution,RHE,yes,three_electrode_half_cell,lsv,geometric_area,NFM-OVR/NF,candidate,hydroxide,"[""Ni"", ""Fe"", ""Mo""]",,nickel foam,nanosheet,False,True,completed,yes,34,-0.23892339544513455,-0.0028985507246376344,-956.6544566544565,-7.936507936507901,Potential,V vs. RHE,Current density,mA cm^-2,linear,linear,,
batch0/case8/figure_3__panel_a/curve_2,batch0/case8/figure_3__panel_a,batch0/case8,10.1002/adma.202411134,https://doi.org/10.1002/adma.202411134,"A ""Two-Pronged"" Strategy to Boost Hydrogen Evolution Kinetics on NiFe-Based (Oxy)hydroxides via Oxygen Deficient Ni-Mo-Fe Coordinate Structures for Ultra-Stable Ampere-Level Alkaline Overall Water Splitting | A “Two-Pronged” Strategy to Boost Hydrogen Evolution Kinetics on NiFe-Based (Oxy)hydroxides via Oxygen Deficient Ni-Mo-Fe Coordinate Structures for Ultra-Stable Ampere-Level Alkaline Overall Water Splitting",figure_3,a,2,curve_2,NFM-OV_P/NF,NFM-OV_P/NF,NFM-OV_P/NF,NFM-OV_P/NF,NFM-OV_P/NF,NFM-OV_P/NF,cyan,solid,open circle markers,partial,30,yes,primary_main_HER,no,HER,alkaline,N2-saturated 1.0 M KOH solution,RHE,yes,three_electrode_half_cell,lsv,geometric_area,NFM-OVP/NF,other,hydroxide,"[""Ni"", ""Fe"", ""Mo""]",,nickel foam,nanosheet,False,True,completed,no,30,-0.3279503105590062,-0.07743271221532087,-989.6214896214894,-22.58852258852255,Potential,V vs. RHE,Current density,mA cm^-2,linear,linear,,
batch0/case8/figure_3__panel_a/curve_3,batch0/case8/figure_3__panel_a,batch0/case8,10.1002/adma.202411134,https://doi.org/10.1002/adma.202411134,"A ""Two-Pronged"" Strategy to Boost Hydrogen Evolution Kinetics on NiFe-Based (Oxy)hydroxides via Oxygen Deficient Ni-Mo-Fe Coordinate Structures for Ultra-Stable Ampere-Level Alkaline Overall Water Splitting | A “Two-Pronged” Strategy to Boost Hydrogen Evolution Kinetics on NiFe-Based (Oxy)hydroxides via Oxygen Deficient Ni-Mo-Fe Coordinate Structures for Ultra-Stable Ampere-Level Alkaline Overall Water Splitting",figure_3,a,3,curve_3,NF-OV_R/NF,NF-OV_R/NF,NF-OV_R/NF,NF-OV_R/NF,NF-OV_R/NF,NF-OV_R/NF,gold,solid,open circle markers,complete,34,yes,primary_main_HER,no,HER,alkaline,N2-saturated 1.0 M KOH solution,RHE,yes,three_electrode_half_cell,lsv,geometric_area,NF-OVR/NF,other,hydroxide,"[""Ni"", ""Fe""]",,nickel foam,nanosheet,False,True,completed,no,34,-0.41076604554865426,-0.04223602484472046,-993.2844932844931,-11.599511599511564,Potential,V vs. RHE,Current density,mA cm^-2,linear,linear,,
batch0/case8/figure_3__panel_a/curve_4,batch0/case8/figure_3__panel_a,batch0/case8,10.1002/adma.202411134,https://doi.org/10.1002/adma.202411134,"A ""Two-Pronged"" Strategy to Boost Hydrogen Evolution Kinetics on NiFe-Based (Oxy)hydroxides via Oxygen Deficient Ni-Mo-Fe Coordinate Structures for Ultra-Stable Ampere-Level Alkaline Overall Water Splitting | A “Two-Pronged” Strategy to Boost Hydrogen Evolution Kinetics on NiFe-Based (Oxy)hydroxides via Oxygen Deficient Ni-Mo-Fe Coordinate Structures for Ultra-Stable Ampere-Level Alkaline Overall Water Splitting",figure_3,a,4,curve_4,NF-OV_P/NF,NF-OV_P/NF,NF-OV_P/NF,NF-OV_P/NF,NF-OV_P/NF,NF-OV_P/NF,purple,solid,open circle markers,complete,46,yes,primary_main_HER,yes,HER,alkaline,N2-saturated 1.0 M KOH solution,RHE,yes,three_electrode_half_cell,lsv,geometric_area,NF-OVP/NF,other,hydroxide,"[""Ni"", ""Fe""]",,nickel foam,nanosheet,False,True,completed,yes,46,-0.48530020703933746,-0.03188405797101445,-987.7899877899875,-2.442002442002407,Potential,V vs. RHE,Current density,mA cm^-2,linear,linear,,
batch0/case8/figure_3__panel_a/curve_5,batch0/case8/figure_3__panel_a,batch0/case8,10.1002/adma.202411134,https://doi.org/10.1002/adma.202411134,"A ""Two-Pronged"" Strategy to Boost Hydrogen Evolution Kinetics on NiFe-Based (Oxy)hydroxides via Oxygen Deficient Ni-Mo-Fe Coordinate Structures for Ultra-Stable Ampere-Level Alkaline Overall Water Splitting | A “Two-Pronged” Strategy to Boost Hydrogen Evolution Kinetics on NiFe-Based (Oxy)hydroxides via Oxygen Deficient Ni-Mo-Fe Coordinate Structures for Ultra-Stable Ampere-Level Alkaline Overall Water Splitting",figure_3,a,5,curve_5,Pt/C/NF,Pt/C/NF,Pt/C/NF,Pt/C/NF,Pt/C/NF,Pt/C/NF,gray,solid,open circle markers,partial,35,yes,primary_main_HER,no,HER,alkaline,N2-saturated 1.0 M KOH solution,RHE,yes,three_electrode_half_cell,lsv,geometric_area,Pt/C/NF,benchmark,composite,"[""Pt""]",carbon,nickel foam,composite,True,False,completed,no,35,-0.3734989648033126,-0.04637681159420286,-991.4529914529912,-31.746031746031708,Potential,V vs. RHE,Current density,mA cm^-2,linear,linear,,
batch0/case9/figure_3__panel_a/curve_1,batch0/case9/figure_3__panel_a,batch0/case9,10.1002/adma.202411942,https://doi.org/10.1002/adma.202411942,Unlocking Efficient Alkaline Hydrogen Evolution Through Ru–Sn Dual Metal Sites and a Novel Hydroxyl Spillover Effect,figure_3,a,1,curve_1,Com. RuO2,Com. RuO2,Com. RuO2,Com. RuO2,Com. RuO2,Com. RuO2,purple,solid,open circle markers,complete,37,yes,primary_main_HER,yes,HER,alkaline,1.0 M KOH aqueous solution,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,commercial RuO2,benchmark,oxide,"[""Ru"", ""O""]",,,unknown,True,False,completed,yes,37,-0.2856868026163909,-0.006925740669488222,-196.46393210749648,-1.9801980198019884,Potential,V vs. RHE,Current density,mA/cm^2,linear,linear,,
