case_rel_path,figure_id,panel_id,curve_label,paper_title,figure6_group,both_better_global,both_better_and_widens,enrich_reported_material_name,enrich_material_class,active_elements,precious_elements,support_material,substrate_material,delta_eta10_mV,delta_eta50_mV,gap_widening_eta50_minus_eta10_mV,condition_alkaline,pm_containing,alkaline_PM_interaction,motif_alloy_class,Pt_containing,Ir_containing,Ru_containing,Pd_containing,motif_carbon_support,motif_chalcogen,motif_selenide_telluride,motif_phosphide,motif_oxide_hydroxide,motif_single_atom,motif_array_or_foam_architecture,PM_plus_oxophilic_partner,Pt_plus_partner,Ru_plus_partner,Pt_alloy_or_multimetal,Ru_chalcogen,multi_metal,has_oxophilic_partner,element_Ni,element_Mo,element_Co,element_Fe,element_P,element_S,element_Se,element_Te,dataset,manual_elements,manual_pm_elements,manual_nonpm_metal_partners,manual_tm_oxophilic_partners,manual_main_group_partners,manual_pm_core,manual_partner_type,manual_identity_family,manual_is_alloy_or_metallic_glass,manual_is_single_atom_or_site_isolated,manual_has_carbon_support,manual_has_oxide_hydroxide_interface,manual_has_chalcogenide,manual_has_phosphide,manual_has_carbide_boride_nitride,manual_pm_count,manual_nonpm_metal_partner_count,audit_strict_subfamily,audit_confidence,audit_issue_flag,audit_note,audit_elements_compact,audit_pm_compact,analysis_dataset,eta10_good,eta50_good,transition_class_strict,both_better,alkaline_pm_branch
batch0/case45,figure_3,a,Ru-NC-500,Strongly Coupled Metal/Amorphous Ru/RuOx Heterostructure for Efficient Electrocatalytic Hydrogen Production,Alkaline PM,True,True,Ru-NC-500,composite,"{'Ru', 'C', 'N', 'O'}",['Ru'],N-doped carbon nanosheets,,-40.39285318097664,-114.10429698550908,-73.71144380453245,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AB,"C,N,O,Ru",Ru,,,"C,N,O",Ru-containing no Pt/Ir,PM + oxide/hydroxide interface,Ru oxide/hydroxide interface,False,False,True,True,False,False,False,1,0,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,N,O,Ru",Ru,AB,True,True,both-better,True,both_better
batch0/case45,figure_3,a,Ru-NC-900,Strongly Coupled Metal/Amorphous Ru/RuOx Heterostructure for Efficient Electrocatalytic Hydrogen Production,Alkaline PM,True,True,Ru-NC-900,composite,"{'Ru', 'C', 'N', 'O'}",['Ru'],N-doped carbon,,-21.51983248480188,-73.17937810189406,-51.65954561709218,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AB,"C,N,O,Ru",Ru,,,"C,N,O",Ru-containing no Pt/Ir,PM + oxide/hydroxide interface,Ru oxide/hydroxide interface,False,False,True,True,False,False,False,1,0,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,N,O,Ru",Ru,AB,True,True,both-better,True,both_better
batch0/case48,figure_4,a,IrMo-CBC-4.2,IrMo Nanocluster-Doped Porous Carbon Electrocatalysts Derived from Cucurbit[6]uril Boost Efficient Alkaline Hydrogen Evolution,Alkaline PM,True,True,IrMo-CBC-4.2,composite,"{'Mo', 'Ir'}",['Ir'],porous carbon,,-22.181284834262243,-51.00126364815513,-28.819978813892888,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,AB,"Ir,Mo",Ir,Mo,Mo,,Ir-containing no Pt,"PM + metal partner, non-alloy",Ir alloy-like,True,False,True,False,False,False,False,1,1,Ir-Mo bimetallic carbon-supported nanocluster,high,source_audited_bimetallic,Source describes IrMo nanocluster/nanoparticle-doped porous carbon; retain as bimetallic carbon-supported.,"Ir,Mo",Ir,AB,True,True,both-better,True,both_better
batch0/case49,figure_3,a,Pt/CNT@SnO2-x-K2PtCl4,Tuning the Local Environment of Pt Species at CNT@MO2-x (M = Sn and Ce) Heterointerfaces for Boosted Alkaline Hydrogen Evolution | Tuning the Local Environment of Pt Species at CNT@MO2–x (M = Sn and Ce) Heterointerfaces for Boosted Alkaline Hydrogen Evolution,Alkaline PM,False,False,Pt/CNT@SnO2-x-K2PtCl4,metal,"{'Pt', 'O', 'C', 'Sn'}",['Pt'],CNT@SnO2-x,carbon nanotube,28.26990632318501,11.544538810981637,-16.725367512203377,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,AB,"C,O,Pt,Sn",Pt,Sn,Sn,"C,O",Pt-containing,PM + TM + anion/interface,Pt oxide/hydroxide interface,False,False,True,True,False,False,False,1,1,Pt oxide/hydroxide interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,O,Pt,Sn",Pt,AB,False,False,neither,False,remaining_alkaline_pm
batch0/case49,figure_3,a,PtRu/CNT@SnO2-x,Tuning the Local Environment of Pt Species at CNT@MO2-x (M = Sn and Ce) Heterointerfaces for Boosted Alkaline Hydrogen Evolution | Tuning the Local Environment of Pt Species at CNT@MO2–x (M = Sn and Ce) Heterointerfaces for Boosted Alkaline Hydrogen Evolution,Alkaline PM,True,True,PtRu/CNT@SnO2-x,alloy,"{'C', 'Ru', 'Sn', 'O', 'Pt'}","['Pt', 'Ru']",CNT@SnO2-x,carbon nanotube,-58.83064516129024,-151.84604419101925,-93.015399029729,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,AB,"C,O,Pt,Ru,Sn","Pt,Ru",Sn,Sn,"C,O",Pt-containing,PM + TM + anion/interface,Pt alloy-like,True,False,True,True,False,False,False,2,1,Pt alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,O,Pt,Ru,Sn","Pt,Ru",AB,True,True,both-better,True,both_better
batch0/case49,figure_6,a,PtRu/CNT@CeO2-x,Tuning the Local Environment of Pt Species at CNT@MO2-x (M = Sn and Ce) Heterointerfaces for Boosted Alkaline Hydrogen Evolution | Tuning the Local Environment of Pt Species at CNT@MO2–x (M = Sn and Ce) Heterointerfaces for Boosted Alkaline Hydrogen Evolution,Alkaline PM,True,True,PtRu/CNT@CeO2-x,alloy,"{'Ru', 'Pt'}","['Pt', 'Ru']",CNT@CeO2-x,,-83.0204081632653,-205.5904292751584,-122.57002111189304,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,AB,"Pt,Ru","Pt,Ru",,,,Pt-containing,PM + oxide/hydroxide interface,Pt alloy-like,True,False,True,True,False,False,False,2,0,Pt alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Pt,Ru","Pt,Ru",AB,True,True,both-better,True,both_better
batch0/case49,figure_6,a,PtRu/CNT@SnO2-x,Tuning the Local Environment of Pt Species at CNT@MO2-x (M = Sn and Ce) Heterointerfaces for Boosted Alkaline Hydrogen Evolution | Tuning the Local Environment of Pt Species at CNT@MO2–x (M = Sn and Ce) Heterointerfaces for Boosted Alkaline Hydrogen Evolution,Alkaline PM,True,True,PtRu/CNT@SnO2-x,alloy,"{'Ru', 'Pt'}","['Pt', 'Ru']",CNT@SnO2-x,,-59.27696793002915,-151.23809523809524,-91.9611273080661,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,AB,"Pt,Ru","Pt,Ru",,,,Pt-containing,PM + oxide/hydroxide interface,Pt alloy-like,True,False,True,True,False,False,False,2,0,Pt alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Pt,Ru","Pt,Ru",AB,True,True,both-better,True,both_better
batch0/case51,figure_2,f,RuSn0.8 NWs/C,Electrochemical Lithiation Regulates the Active Hydrogen Supply on Ru–Sn Nanowires for Hydrogen Evolution Toward the High-Performing Anion Exchange Membrane Water Electrolyzer,Alkaline PM,True,True,RuSn0.8 NWs/C,alloy,"{'Ru', 'Sn'}",['Ru'],carbon,,-11.094674556213027,-20.319103972950145,-9.224429416737117,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,AB,"Ru,Sn",Ru,Sn,Sn,,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy",Ru alloy-like,True,False,True,False,False,False,False,1,1,Ru alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ru,Sn",Ru,AB,True,True,both-better,True,both_better
batch0/case57,figure_4,a,BRO,Rational Design and Dynamic Ru Exsolution Enables Active Heterostructures Surpassing Pt for Alkaline Hydrogen Evolution,Alkaline PM,True,True,activated BRO,composite,{'Ru'},['Ru'],BaRuO3 perovskite oxide,glassy carbon,-10.684017350684025,-45.971566804900135,-35.28754945421611,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AB,Ru,Ru,,,,Ru-containing no Pt/Ir,PM + oxide/hydroxide interface,Ru oxide/hydroxide interface,False,False,True,True,False,False,False,1,0,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.",Ru,Ru,AB,True,True,both-better,True,both_better
batch0/case57,figure_4,a,CRO,Rational Design and Dynamic Ru Exsolution Enables Active Heterostructures Surpassing Pt for Alkaline Hydrogen Evolution,Alkaline PM,False,False,activated CRO,oxide,{'Ru'},['Ru'],,glassy carbon,27.15096048429382,17.89289289289289,-9.25806759140093,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AB,Ru,Ru,,,,Ru-containing no Pt/Ir,PM + oxide/hydroxide interface,Ru oxide/hydroxide interface,False,False,True,True,False,False,False,1,0,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.",Ru,Ru,AB,False,False,neither,False,remaining_alkaline_pm
batch0/case57,figure_4,a,LRO,Rational Design and Dynamic Ru Exsolution Enables Active Heterostructures Surpassing Pt for Alkaline Hydrogen Evolution,Alkaline PM,False,False,activated LRO,oxide,{'Ru'},['Ru'],,glassy carbon,59.96949330282663,49.9102999102999,-10.05919339252673,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AB,Ru,Ru,,,,Ru-containing no Pt/Ir,PM + oxide/hydroxide interface,Ru oxide/hydroxide interface,False,False,True,True,False,False,False,1,0,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.",Ru,Ru,AB,False,False,neither,False,remaining_alkaline_pm
batch0/case57,figure_4,a,SRO,Rational Design and Dynamic Ru Exsolution Enables Active Heterostructures Surpassing Pt for Alkaline Hydrogen Evolution,Alkaline PM,False,False,activated SRO,oxide,{'Ru'},['Ru'],,glassy carbon,11.511511511511507,-7.092409870187652,-18.60392138169916,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AB,Ru,Ru,,,,Ru-containing no Pt/Ir,PM + oxide/hydroxide interface,Ru oxide/hydroxide interface,False,False,True,True,False,False,False,1,0,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.",Ru,Ru,AB,False,True,eta50-only,False,remaining_alkaline_pm
batch0/case7,figure_4,a,Ru1/Au_n-2LWS2,WS2 Moiré Superlattices Supporting Au Nanoclusters and Isolated Ru to Boost Hydrogen Production,Alkaline PM,True,True,Ru1/Au_n-2LWS2,composite,"{'Ru', 'Au'}","['Au', 'Ru']",nanoporous bilayer WS2 moiré superlattices,,-28.76000987122233,-127.20845182943889,-98.44844195821656,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,AB,"Au,Ru","Au,Ru",,,,Ru-containing no Pt/Ir,PM + chalcogenide interface,Ru chalcogenide,False,True,False,False,True,False,False,2,0,Ru-on-Au/WS2 moire interface,medium,manual_family_too_broad,"Ru/Au on WS2 support/interface, not a bulk Ru chalcogenide.","Au,Ru","Au,Ru",AB,True,True,both-better,True,both_better
batch0/case9,figure_3,a,Ru-Sn NS,Unlocking Efficient Alkaline Hydrogen Evolution Through Ru–Sn Dual Metal Sites and a Novel Hydroxyl Spillover Effect,Alkaline PM,True,True,Ru–Sn NS,alloy,"{'Ru', 'Sn'}",['Ru'],,,-6.23980481058204,-28.206832527725176,-21.967027717143136,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,AB,"Ru,Sn",Ru,Sn,Sn,,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy",Ru alloy-like,True,False,False,False,False,False,False,1,1,Ru alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ru,Sn",Ru,AB,True,True,both-better,True,both_better
batch0/case9,figure_3,a,Ru-Sn/SnO2 NS,Unlocking Efficient Alkaline Hydrogen Evolution Through Ru–Sn Dual Metal Sites and a Novel Hydroxyl Spillover Effect,Alkaline PM,True,True,Ru–Sn/SnO2 NS,composite,"{'Ru', 'O', 'Sn'}",['Ru'],SnO2,Ru,-14.35294819933143,-39.5503358762064,-25.19738767687498,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,AB,"O,Ru,Sn",Ru,Sn,Sn,O,Ru-containing no Pt/Ir,PM + TM + anion/interface,Ru oxide/hydroxide interface,False,False,False,True,False,False,False,1,1,Ru oxide/hydroxide/oxygen interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","O,Ru,Sn",Ru,AB,True,True,both-better,True,both_better
batch1/case10,figure_3,a,DSIrNi,Dislocation-Strained IrNi Alloy Nanoparticles Driven by Thermal Shock for the Hydrogen Evolution Reaction,Alkaline PM,True,False,DSIrNi,alloy,"{'Ni', 'Ir'}",['Ir'],carbon nanotube sponge (CNTS),,-17.768981481481486,-3.8888888888889,13.880092592592586,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,AB,"Ir,Ni",Ir,Ni,Ni,,Ir-containing no Pt,"PM + metal partner, non-alloy",Ir alloy-like,True,False,True,False,False,False,False,1,1,Ir-Ni alloy,medium,subseries_within_ir_alloy,Ir-Ni alloy-like catalyst.,"Ir,Ni",Ir,AB,True,True,both-better,True,both_better
batch1/case103,figure_4,a,Turing PtNiNb,Turing structuring with multiple nanotwins to engineer efficient and stable catalysts for hydrogen evolution reaction,Alkaline PM,True,True,Turing PtNiNb,alloy,"{'Pt', 'Nb', 'Ni'}",['Pt'],,,-29.649717514124287,-79.87919498034316,-50.22947746621887,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,AB,"Nb,Ni,Pt",Pt,"Nb,Ni","Nb,Ni",,Pt-containing,"PM + metal partner, non-alloy",Pt alloy-like,True,False,False,False,False,False,False,1,2,Pt alloy/intermetallic,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Nb,Ni,Pt",Pt,AB,True,True,both-better,True,both_better
batch1/case12,figure_4,a,RhSe2,RhSe2: A Superior 3D Electrocatalyst with Multiple Active Facets for Hydrogen Evolution Reaction in Both Acid and Alkaline Solutions,Alkaline PM,False,False,RhSe2,other,"{'Rh', 'Se'}",['Rh'],,,15.399734557206957,18.555667001003,3.155932443796047,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,AB,"Rh,Se",Rh,,,Se,other PM,PM + chalcogenide interface,other PM chalcogenide/phosphide,False,False,False,False,True,False,False,1,0,other PM chalcogenide/phosphide,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Rh,Se",Rh,AB,False,False,neither,False,remaining_alkaline_pm
batch1/case2,figure_2,e,Ni5P4-Ru/CC,Achieving Efficient Alkaline Hydrogen Evolution Reaction over a Ni5P4 Catalyst Incorporating Single-Atomic Ru Sites,Alkaline PM,False,False,Ni5P4-Ru/CC,phosphide,"{'Ru', 'Ni', 'P'}",['Ru'],,carbon cloth,9.20614459125578,22.01786289765664,12.811718306400865,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,AB,"Ni,P,Ru",Ru,Ni,Ni,P,Ru-containing no Pt/Ir,PM + TM + anion/interface,Ru phosphide interface,False,False,True,False,False,True,False,1,1,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ni,P,Ru",Ru,AB,False,False,neither,False,remaining_alkaline_pm
batch1/case29,figure_4,a,Cu-Ru NSs/C,Cu-Doped Heterointerfaced Ru/RuSe2 Nanosheets with Optimized H and H2O Adsorption Boost Hydrogen Evolution Catalysis,Alkaline PM,False,False,Cu-Ru NSs/C,metal,"{'Ru', 'Cu'}",['Ru'],carbon,,23.511311501344725,46.96924752987874,23.45793602853401,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,AB,"Cu,Ru",Ru,Cu,Cu,,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy",Ru carbon-supported/interface,False,False,True,False,False,False,False,1,1,Ru/RuSe2 or RuSe2 selenide interface,high,manual_family_too_broad,"Specific Ru selenide/interface material, not generic Ru chalcogenide.","Cu,Ru",Ru,AB,False,False,neither,False,remaining_alkaline_pm
batch1/case29,figure_4,a,Cu-Ru/RuSe2 NSs/C,Cu-Doped Heterointerfaced Ru/RuSe2 Nanosheets with Optimized H and H2O Adsorption Boost Hydrogen Evolution Catalysis,Alkaline PM,True,True,Cu-Ru/RuSe2 NSs/C,composite,"{'Ru', 'Se', 'Cu'}",['Ru'],carbon,,-9.62896786621626,-35.592812683488695,-25.963844817272435,True,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,AB,"Cu,Ru,Se",Ru,Cu,Cu,Se,Ru-containing no Pt/Ir,PM + TM + anion/interface,Ru chalcogenide,False,False,True,False,True,False,False,1,1,Ru/RuSe2 or RuSe2 selenide interface,high,manual_family_too_broad,"Specific Ru selenide/interface material, not generic Ru chalcogenide.","Cu,Ru,Se",Ru,AB,True,True,both-better,True,both_better
batch1/case29,figure_4,a,Cu-RuSe2 NSs/C,Cu-Doped Heterointerfaced Ru/RuSe2 Nanosheets with Optimized H and H2O Adsorption Boost Hydrogen Evolution Catalysis,Alkaline PM,False,False,Cu-RuSe2 NSs/C,other,"{'Ru', 'Se', 'Cu'}",['Ru'],carbon,,27.84377167682815,10.80173888656482,-17.04203279026333,True,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,AB,"Cu,Ru,Se",Ru,Cu,Cu,Se,Ru-containing no Pt/Ir,PM + TM + anion/interface,Ru chalcogenide,False,False,True,False,True,False,False,1,1,Ru/RuSe2 or RuSe2 selenide interface,high,manual_family_too_broad,"Specific Ru selenide/interface material, not generic Ru chalcogenide.","Cu,Ru,Se",Ru,AB,False,False,neither,False,remaining_alkaline_pm
batch1/case30,figure_2,a,Ru/NC,Supported Ruthenium Single-Atom and Clustered Catalysts Outperform Benchmark Pt for Alkaline Hydrogen Evolution,Alkaline PM,False,False,Ru/NC,composite,"{'Ru', 'Na', 'Co', 'O'}",['Ru'],layered sodium cobalt oxide (NaCoO2),layered sodium cobalt oxide (NaCoO2),1.2715801129002564,-1.650248158378517,-2.9218282712787733,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,AB,"Co,Na,O,Ru",Ru,"Co,Na",Co,O,Ru-containing no Pt/Ir,PM + TM + anion/interface,Ru oxide/hydroxide interface,False,False,False,True,False,False,False,1,2,Ru oxide/hydroxide/oxygen interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Na,O,Ru",Ru,AB,False,True,eta50-only,False,remaining_alkaline_pm
batch1/case49,figure_4,a,Ru/Co1.7@OG,Exceptional Electrochemical HER Performance with Enhanced Electron Transfer between Ru Nanoparticles and Single Atoms Dispersed on a Carbon Substrate,Alkaline PM,True,True,Ru/Co1.7@OG,composite,"{'Ru', 'Co'}",['Ru'],O-doped graphene,O-doped graphene,-7.825862314709241,-47.06136498926823,-39.23550267455899,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,AB,"Co,Ru",Ru,Co,Co,,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy",Ru carbon-supported/interface,False,False,True,False,False,False,False,1,1,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Ru",Ru,AB,True,True,both-better,True,both_better
batch1/case49,figure_4,a,Ru/Co@OG,Exceptional Electrochemical HER Performance with Enhanced Electron Transfer between Ru Nanoparticles and Single Atoms Dispersed on a Carbon Substrate,Alkaline PM,True,True,Ru/Co@OG,composite,"{'Ru', 'Co'}",['Ru'],O-doped graphene,O-doped graphene,-18.69476909920183,-70.13447871633363,-51.4397096171318,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,AB,"Co,Ru",Ru,Co,Co,,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy",Ru carbon-supported/interface,False,False,True,False,False,False,False,1,1,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Ru",Ru,AB,True,True,both-better,True,both_better
batch1/case82,figure_4,c,NiRu0.09-BDC,Modulating electronic structure of metal-organic frameworks by introducing atomically dispersed Ru for efficient hydrogen evolution,Alkaline PM,False,False,NiRu0.09-BDC,single_atom,"{'Ru', 'Ni'}",['Ru'],Ni-BDC metal-organic framework,nickel foam,35.2085336752502,48.89536728541965,13.686833610169453,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,AB,"Ni,Ru",Ru,Ni,Ni,,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy","Ru metal partner, non-alloy",False,True,False,False,False,False,False,1,1,Ru single-atom / Ni-BDC MOF,high,source_audited_not_alloy,Source describes atomically dispersed Ru introduced into a Ni-BDC MOF; not a metallic Ni-Ru alloy.,"Ni,Ru",Ru,AB,False,False,neither,False,remaining_alkaline_pm
batch1/case82,figure_4,c,NiRu0.13-BDC,Modulating electronic structure of metal-organic frameworks by introducing atomically dispersed Ru for efficient hydrogen evolution,Alkaline PM,False,False,NiRu0.13-BDC,single_atom,"{'Ru', 'Ni'}",['Ru'],Ni-BDC metal-organic framework,nickel foam,13.809345727819933,-17.603715881033892,-31.413061608853823,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,AB,"Ni,Ru",Ru,Ni,Ni,,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy","Ru metal partner, non-alloy",False,True,False,False,False,False,False,1,1,Ru single-atom / Ni-BDC MOF,high,source_audited_not_alloy,Source describes atomically dispersed Ru introduced into a Ni-BDC MOF; not a metallic Ni-Ru alloy.,"Ni,Ru",Ru,AB,False,True,eta50-only,False,remaining_alkaline_pm
batch1/case84,figure_3,a,PtTe2-400 NSs,Ordered clustering of single atomic Te vacancies in atomically thin PtTe2 promotes hydrogen evolution catalysis,Alkaline PM,False,False,PtTe2-400 NSs,other,"{'Pt', 'Te'}",['Pt'],,glassy carbon,9.191961384943848,13.364593225704354,4.172631840760506,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,AB,"Pt,Te",Pt,,,Te,Pt-containing,PM + chalcogenide interface,Pt chalcogenide/phosphide interface,False,False,True,False,True,False,False,1,0,Pt chalcogenide/phosphide interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Pt,Te",Pt,AB,False,False,neither,False,remaining_alkaline_pm
batch1/case84,figure_3,a,PtTe2-600 NSs,Ordered clustering of single atomic Te vacancies in atomically thin PtTe2 promotes hydrogen evolution catalysis,Alkaline PM,True,True,PtTe2-600 NSs,other,"{'Pt', 'Te'}",['Pt'],,glassy carbon,-4.383501993978658,-12.86997467553023,-8.486472681551572,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,AB,"Pt,Te",Pt,,,Te,Pt-containing,PM + chalcogenide interface,Pt chalcogenide/phosphide interface,False,False,True,False,True,False,False,1,0,Pt chalcogenide/phosphide interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Pt,Te",Pt,AB,True,True,both-better,True,both_better
batch1/case84,figure_3,g,PtTe₂-600 NSs,Ordered clustering of single atomic Te vacancies in atomically thin PtTe2 promotes hydrogen evolution catalysis,Alkaline PM,True,True,PtTe₂-600 NSs,other,"{'Pt', 'Te'}",['Pt'],,glassy_carbon,-3.541062801932366,-12.995169082125614,-9.454106280193248,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,AB,"Pt,Te",Pt,,,Te,Pt-containing,PM + chalcogenide interface,Pt chalcogenide/phosphide interface,False,False,True,False,True,False,False,1,0,Pt chalcogenide/phosphide interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Pt,Te",Pt,AB,True,True,both-better,True,both_better
batch1/case84,figure_3,h,PtTe2-600 NSs,Ordered clustering of single atomic Te vacancies in atomically thin PtTe2 promotes hydrogen evolution catalysis,Alkaline PM,True,True,PtTe2-600 NSs,other,"{'Pt', 'Te'}",['Pt'],,glassy carbon,-4.444444444444443,-11.746031746031749,-7.301587301587304,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,AB,"Pt,Te",Pt,,,Te,Pt-containing,PM + chalcogenide interface,Pt chalcogenide/phosphide interface,False,False,True,False,True,False,False,1,0,Pt chalcogenide/phosphide interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Pt,Te",Pt,AB,True,True,both-better,True,both_better
batch1/case85,figure_3,a,Ru-Mo$_2$C@CNT,Solvent-free microwave synthesis of ultra-small Ru-Mo2C@CNT with strong metal-support interaction for industrial hydrogen evolution,Alkaline PM,True,True,Ru-Mo2C@CNT,composite,"{'Ru', 'Mo', 'C'}",['Ru'],CNT,glassy carbon,-18.59364271578012,-69.72010178117048,-51.12645906539037,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,AB,"C,Mo,Ru",Ru,Mo,Mo,C,Ru-containing no Pt/Ir,"PM + metal partner, non-alloy",Ru carbon-supported/interface,False,False,True,False,False,False,False,1,1,Ru carbon-supported/interface,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Mo,Ru",Ru,AB,True,True,both-better,True,both_better
